Año,Kilómetros,Corolla Cross,Hilux SW4,RAV4,Diésel,Eléctrico,Híbrido,Nafta,Nafta/GNC,Automática,Manual,1,1.8,2.0,2.4,2.5,2.7,2.8,3.0,hibrido,Precio
2009,240000,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,10000.0
2024,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,34000.0
2018,77000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,39500.0
2013,120000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,27000.0
2024,1111,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,34928.22966507177
2012,293000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,20900.0
2011,240000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,21531.1004784689
2024,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,74900.0
2023,17000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,50430.62200956938
2011,210000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,22000.0
2024,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,37990.43062200957
2018,65000,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,40000.0
2008,211000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18000.0
2007,250000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18500.0
2021,63700,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,45500.0
2023,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,53687.36842105263
2018,140000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,36000.0
2021,45000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,57000.0
2022,30000,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,36000.0
2020,68000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,43500.0
2022,68200,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,24401.91387559809
2012,168000,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,12430.526315789471
2021,50000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,42000.0
2023,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,31866.02870813397
2016,165000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,33900.0
2021,39000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,46500.0
2012,143000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,25500.0
2019,87574,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,40000.0
2023,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,54900.0
2021,23200,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,27500.0
2023,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,58181.81818181818
2021,48000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,47500.0
2021,54000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,49000.0
2020,68000,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,43500.0
2013,154480,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,25837.32057416268
2011,215000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,25500.0
2024,500,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,36000.0
2019,95000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,38800.0
2019,49000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,39800.0
2021,32000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,49000.0
2024,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,35500.0
2019,83800,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,34900.0
2017,210000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,31500.0
2022,15000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,68000.0
2024,1100,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,30622.00956937799
2024,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,38468.8995215311
2011,220000,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,12440.19138755981
2020,115000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,40500.0
2022,50000,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,28500.0
2023,6000,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,38000.0
2006,233000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18000.0
2018,92000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,38500.0
2023,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,36650.71770334928
2020,92000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,41900.0
2018,150000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,36500.0
2010,153000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,23500.0
2018,77802,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,44975.11961722488
2019,67000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,38900.0
2006,188000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,17500.0
2023,9700,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,36842.10526315789
2022,30000,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,36700.0
2011,169000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,23500.0
2024,1500,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,38500.0
2013,150000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,22440.191387559807
2023,20000,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,33000.0
2011,245000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,24500.0
2022,74000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,46889.95215311005
2024,500,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,35500.0
2023,1111,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,58900.0
2022,4500,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,33000.0
2007,213000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,19500.0
2024,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,54066.98564593301
2010,252934,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,19400.0
2018,195000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,32000.0
2023,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,29747.36842105263
2018,84000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,38000.0
2016,155000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,35885.167464114835
2024,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,35000.0
2023,8000,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,32000.0
2022,15000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,48500.0
2021,30000,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,30622.00956937799
2023,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,29609.569377990432
2017,118000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,35000.0
2021,96833,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,41052.63157894737
2024,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,34900.0
2006,245000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,15600.0
2017,149500,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,33900.0
2023,10000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,60000.0
2023,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,29747.36842105263
2023,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,56076.55502392344
2018,96000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,38000.0
2021,39000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,46000.0
2001,338000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12500.0
2009,176000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,20095.693779904308
2017,140505,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,33397.12918660287
2010,320000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18000.0
2017,95000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,31578.947368421053
2006,235000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,15000.0
2012,197400,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,12300.0
2013,135000,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,22009.569377990432
2024,500,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,57320.57416267943
2024,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,39952.153110047846
2019,65000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,42000.0
2009,274000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,21500.0
2023,1111111,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,64000.0
2016,148000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,33500.0
2021,27000,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,29665.07177033493
2023,9000,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,33999.0
2023,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,57900.0
2022,27000,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,29600.0
2014,70000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,26900.0
2018,120000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,33000.0
2003,319000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,18000.0
2024,1000,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,34354.066985645935
2018,70000,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,27800.0
2000,400000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,14354.066985645934
2020,11371,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,46832.53588516746
2017,135000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,34440.095693779906
2018,61000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,41900.0
2005,270000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,15800.0
2001,152000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,31897.926315789475
2016,150000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,30900.0
