Año,Kilómetros,Corolla Cross,Hilux SW4,RAV4,Diésel,Eléctrico,Híbrido,Nafta,Nafta/GNC,Automática,Manual,1,1.8,2.0,2.4,2.5,2.7,2.8,3.0,hibrido,Precio
2022,30000,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,36700.0
2021,74000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,39500.0
2023,600,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,55500.0
2008,240000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18000.0
2017,95000,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,30900.0
2020,85000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,42000.0
2014,70000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,26900.0
2024,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,38500.0
2013,191000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,25000.0
2024,500,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,35400.0
2023,500,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,36363.63636363636
2013,143000,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,22000.0
2020,100000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,36363.63636363636
2021,86743,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,45933.01435406699
2022,60000,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,54000.0
2018,51036,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,31000.0
2022,74003,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,33014.35311004785
2018,120000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,33000.0
2017,100000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,39000.0
2013,93000,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,20500.0
2010,252934,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,19400.0
2023,17000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,50430.62200956938
2023,2450,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,36800.0
2016,105000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,34900.0
2000,148800,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,13672.727272727272
2006,310000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,15500.0
2022,15000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,68000.0
2023,8200,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,49800.0
2023,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,57900.0
2023,18000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,53588.516746411486
2017,120000,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,26000.0
2018,106000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,37000.0
2023,505,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,71000.0
2008,241000,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,10047.846889952154
2018,65000,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,40000.0
2022,16000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,50000.0
2022,24500,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,28229.66507177033
2018,115000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,35885.167464114835
2023,19000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,49750.0
2023,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,14560.765550239234
2009,240000,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,10000.0
2006,280000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,16267.942583732058
2021,41500,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,49900.0
2023,3600,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,60500.0
2023,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,37330.14354066986
2013,165000,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,16500.0
2021,17000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,45933.01435406699
2011,210000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,21500.0
2018,167000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,32057.416267942583
2021,70409,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,41626.79425837321
2013,185000,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,17500.0
2023,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,55023.92344497608
2019,72000,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,44000.0
2023,15057,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,31900.0
2021,49000,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,25837.32057416268
2022,20000,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,33492.82296650718
2017,128128,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,33971.29186602871
2013,135000,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,22009.569377990432
2018,68400,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,37799.04306220096
2008,285000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,20500.0
2023,500,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,54000.0
1998,270000,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,14000.0
2023,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,54900.0
2008,281000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,18300.0
2023,1000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,56500.0
2011,185000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,24000.0
2013,124901,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,15600.0
2022,4000,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,34800.0
2005,160000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,16500.0
2019,65000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,42000.0
2023,18637,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,53588.516746411486
2023,17000,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,32000.0
2013,136000,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,14500.0
2009,174400,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22500.0
2013,156000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,29900.0
2019,38000,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,50500.0
2022,37000,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,27272.727272727272
2011,220000,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,12440.19138755981
2021,15900,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,47751.196172248805
2022,74000,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,33492.822009569376
2022,6300,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2264.018181818182
2021,48500,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,30526.315789473683
2013,142000,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,16172.248803827752
2019,150000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,38277.511961722485
2018,50000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,41000.0
2019,47843,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,42526.31578947369
2024,1111111,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,36500.0
2023,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,53588.516746411486
2007,230000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,21000.0
2012,141000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,26800.0
2010,197000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,21000.0
2023,1000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,71900.0
2020,56000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,43000.0
2022,19000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,41626.79425837321
2021,29800,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,45454.545454545456
2022,90000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,48000.0
2024,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,63900.0
2022,28000,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,32535.88516746412
2011,250000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,20000.0
2018,77802,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,44975.11961722488
2021,71000,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,30143.531100478467
2019,120000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,36500.0
2013,178000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,26500.0
2013,185000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,23913.875598086124
2019,80000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,35406.6985645933
2024,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,55980.861244019135
2017,145000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,34500.0
2024,555,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,35600.0
2021,30000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,54000.0
2008,210000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,18900.0
2009,260000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,20000.0
2021,70000,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,48900.0
2023,6800,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,36000.0
1999,516000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,14800.0
2022,22000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,51674.64114832536
2018,100000,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,28000.0
2011,190000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,20095.693779904308
2017,88000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,40191.387559808616
2011,275000,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,11387.55980861244
2018,80000,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,27000.0
2019,95000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,38500.0
2022,13047,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,63500.0
2021,20000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,48000.0
2006,366000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,17000.0
2022,25000,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,29000.0
2024,500,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,28229.66507177033
2022,28000,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,32499.0
2018,61150,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,44976.07655502392
2023,1000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,54000.0
2008,131000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,18800.0
2021,41000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,46000.0
2016,165000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,34000.0
