,Año,Kilómetros,Precio,Corolla Cross,Hilux SW4,RAV4,Diésel,Eléctrico,Híbrido,Nafta,Automática,Manual,1,1.8,2.0,2.4,2.5,2.7,2.8,3.0
1420,2020,45773,48000.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1421,2023,4500,33000.0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1422,2017,140505,33397.12918660287,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1423,2023,500,31900.0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1424,2013,184000,22800.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
1425,2016,120000,33800.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1426,2022,13000,55000.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1427,2020,23700,42000.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1428,2022,22000,31000.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1429,2012,281000,19138.75598086124,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1430,2022,74000,46889.95215311005,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1431,2023,3992,38900.0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1432,2018,140000,36000.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1433,2019,38000,40000.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1434,2016,17000,27900.0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1435,2017,110000,25000.0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1436,2017,60000,38900.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1437,2011,250000,20000.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1438,2016,148000,29665.07177033493,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1439,2023,6100,37500.0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1440,2023,1111,33500.0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1441,2008,885000,12918.66028708134,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1442,2024,555,35600.0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1443,2021,70000,41148.32535885168,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1444,2013,93000,20500.0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1445,2017,100000,34000.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1446,2021,67000,27751.196172248805,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1447,2011,150000,23000.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1448,2023,111111,33990.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1449,2006,313000,16500.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1450,2024,0,29747.36842105263,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1451,2005,195000,14918.66028708134,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1452,2019,116000,40750.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1453,2005,160000,16500.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1454,2013,205800,29000.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1455,2022,14000,31578.947368421053,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1456,2008,241000,10047.846889952154,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1457,2013,230000,25000.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1458,2018,150000,36500.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1459,2013,143000,22000.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
1460,2023,0,36000.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1461,2023,2450,36800.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1462,2015,74000,26794.258373205743,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1463,2022,12500,33000.0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1464,2022,16873,45933.01435406699,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1465,2011,154500,12700.0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
1466,2016,119000,38500.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1467,2019,63000,34500.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1468,2019,65000,43000.0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1469,2017,84000,36000.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1470,2021,33000,47846.88995215311,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1471,2017,154000,31100.47846889952,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1472,2023,38000,34000.0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1473,2022,21000,45000.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1474,2023,1500,102000.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1475,2016,220000,32000.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1476,2010,290000,25000.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1477,2023,0,36650.71770334928,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1478,2018,120000,33000.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1479,2023,0,55406.6985645933,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1480,2021,39000,46000.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1481,2021,28000,59900.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1482,2023,18000,53588.516746411486,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1483,2024,992,33014.354066985645,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1484,2023,0,29747.36842105263,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1485,2021,41000,46000.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1486,2013,128000,13397.129186602871,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
1487,2024,0,70000.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1488,2024,0,37272.72727272727,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1489,2013,130000,18500.0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1490,2009,169000,21400.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1491,2023,0,31137.7990430622,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1492,2022,1500,33492.82296650718,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1493,2024,0,36267.94258373206,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1494,2022,14000,34000.0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1495,2010,192000,12900.0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
1496,2023,500,47500.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1497,1997,280000,11500.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1498,2021,48000,47500.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1499,2021,47000,47000.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1500,2020,29000,48000.0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1501,2012,179000,24900.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1502,2019,119000,26000.0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1503,2024,500,36000.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1504,2019,70000,42000.0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1505,2021,73000,47000.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1506,2023,0,57900.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1507,2023,2023,38000.0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1508,2019,95000,38800.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1509,2021,27000,33000.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1510,2018,92000,38500.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1511,2024,0,38468.8995215311,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1512,2010,245000,21500.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1513,2023,500,34100.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1514,2023,8000,51578.94736842105,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1515,2023,0,34736.84210526316,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1516,2023,6700,32000.0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
1517,2024,0,35406.6985645933,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1518,2019,75000,42500.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1519,2005,180000,15500.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1520,2023,0,34000.0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1521,2017,76154,43170.90909090909,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1522,2021,45000,48300.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1523,2022,9000,37224.88038277512,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1524,2022,15000,48500.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1525,2011,169000,23500.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1526,2023,500,32600.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1527,2024,1000,39234.44976076555,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1528,2023,0,31100.47846889952,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1529,2013,220000,22500.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1530,2022,20000,49000.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1531,2023,0,70000.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1532,2024,0,39952.153110047846,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1533,2022,0,69000.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1534,2021,4500,50000.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1535,2018,141000,33800.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1536,2018,71000,27500.0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1537,2016,165000,34000.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1538,2001,230000,25000.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1539,2020,48738,44019.13875598087,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1540,2021,58000,31900.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
